Date,open,high,low,close,volume AAA
2018-02-01,14.283206135980539,14.359231473742744,14.273702424986746,14.292708396911621,3562856
2018-02-02,14.292707925141478,14.321217607119104,13.941092380917866,14.0646333694458,3428628
2018-02-05,14.064634535047745,14.121653903728456,13.922087563408747,14.112150192260742,3212520
2018-02-06,13.969606141857811,14.045631499309112,13.703518115809809,13.751033782958984,2961104
2018-02-07,13.751031865739606,13.779541552066803,13.541963249444962,13.684510231018066,6570484
2018-02-08,13.627492758358509,13.855568830712405,13.570474827817348,13.751033782958984,3107680
2018-02-09,13.646497438756239,13.722521330843783,13.494446754455566,13.494446754455566,2263612
2018-02-12,13.589478829985646,13.646498202304441,13.465937823336839,13.513453483581543,1926276
2018-02-13,13.532460078685187,13.874573428172141,13.522957816237902,13.656001091003418,2983180
2018-02-14,13.779542161959597,13.808051849548654,13.636995174077256,13.694014549255371,1542200
2018-02-15,13.874573850548236,13.874573850548236,13.703517170597372,13.817554473876953,1574256
2018-02-16,13.874574462582103,14.045631150078602,13.77954313064661,13.960102081298828,1484688
2018-02-19,13.922087010613769,14.15016157615505,13.922087010613769,14.074137687683105,1902332
2018-02-20,14.083642606680234,14.140661983858035,13.931593350977758,14.02662467956543,1747328
2018-02-21,14.007614610176068,14.074137687683105,13.874571355287443,14.074137687683105,3798252
2018-02-22,14.036127490448813,14.093146869853024,13.779543183255967,13.931593894958496,3583912
2018-02-23,13.998114520994132,14.007616783496065,13.893579483032227,13.893579483032227,2471244
2018-02-26,13.931590580150887,14.292708396911621,13.922086869157095,14.292708396911621,2097252
2018-02-27,14.29271016507263,14.378239224409485,14.178672869353045,14.349729537963867,2320916
2018-02-28,14.273704388829882,14.397245398432979,14.17867306606795,14.330723762512207,2773520
2018-03-01,14.207183910238333,14.283209264653552,13.760536946885585,13.779542922973633,4073300
2018-03-02,13.751033292507568,13.893580288870943,13.675007937767829,13.884078025817871,2437012
2018-03-05,13.931593360016809,14.159667968749998,13.779542654152683,14.15966796875,1939156
2018-03-06,14.178673877717364,14.492277550796375,13.941095557212506,13.988611221313477,4533164
2018-03-07,13.846064623416485,13.903084001987047,13.779542981792849,13.884078025817871,2237260
2018-03-08,13.874571788781285,14.273703015980248,13.85556581606948,14.23569107055664,2543436
2018-03-09,14.23569202057195,14.919917234297877,14.23569202057195,14.79637622833252,2883372
2018-03-12,14.853395921659844,14.96743321807066,14.539792268982927,14.587307929992676,1019620
2018-03-13,14.53979626568881,14.777374636043202,14.463770897162744,14.634827613830566,1635332
2018-03-14,14.577805452242531,14.577805452242531,14.321221151074413,14.340227127075195,1697308
2018-03-15,14.33072206853985,14.406747407775356,14.27370270159754,14.3782377243042,1375980
2018-03-16,14.425755093962826,14.435257356206996,14.235692448324482,14.397245407104492,1507872
2018-03-19,14.4542660882568,14.473272064527205,14.235693735989539,14.38774299621582,2029104
2018-03-20,14.463766387093601,14.473270098969662,14.083641113056645,14.121654510498047,3603692
2018-03-21,14.102648794844148,14.23569352690903,14.083642818852885,14.207183837890625,3095056
2018-03-22,14.216689413408554,14.254701370370926,14.064638685432648,14.10265064239502,1572412
2018-03-23,14.074139450193776,14.074139450193776,13.741529821256638,13.798547744750977,3819208
2018-03-26,13.827053457235538,13.893575073890153,13.760531840580922,13.789041519165039,2043744
2018-03-27,13.846065929567663,13.893581599504452,13.722524897719378,13.741532325744629,2436112
2018-03-28,13.67500862644665,13.741531721483446,13.570475027220308,13.665506362915039,4989164
2018-03-29,13.684513043862667,13.684513043862667,13.560972011092938,13.579977989196777,1957172
2018-03-30,13.598984717941349,13.76053769860977,13.598984717941349,13.665506362915039,569800
2018-04-02,13.827057765746895,13.827057765746895,13.617989141088396,13.656001091003418,472504
2018-04-03,13.61799124808505,13.694016609740794,13.560971864327449,13.570475578308105,2255564
2018-04-04,13.57997587560335,13.608485563353442,13.494448262416038,13.53246021270752,3353896
2018-04-05,13.513453691745521,13.646498412517868,13.446932056390796,13.560969352722168,2542732
2018-04-06,13.484943797422146,13.551466881815031,13.465937823336839,13.513453483581543,1714900
2018-04-09,13.49444811438151,13.665504788942595,13.49444811438151,13.522957801818848,4283140
2018-04-10,13.541963769429362,13.551467481924313,13.32339143261195,13.456436157226562,3638036
2018-04-11,13.437429625947804,13.437429625947804,13.171343059147281,13.35190200805664,6243644
2018-04-12,13.218858724656378,13.46593931526587,13.218858724656378,13.35190200805664,2469968
2018-04-13,13.351900299014618,13.399415958441715,13.30438463958752,13.332894325256348,2155592
2018-04-16,13.380409043752577,13.465936644681783,13.323389676424608,13.399415016174316,1974384
2018-04-17,13.456437862691082,13.579977440405173,13.275877452843428,13.475443840026855,4396080
2018-04-18,13.513456145066819,13.57997779249832,13.351903158429415,13.465940475463867,4933176
2018-04-19,13.465936644681783,13.475440355924025,13.380409043752577,13.399415016174316,2333056
2018-04-20,13.408918316225881,13.456433970854516,13.351898950646438,13.370904922485352,2941628
2018-04-23,13.370904922485352,13.370904922485352,13.370904922485352,13.370904922485352,0
2018-04-24,13.304385610832712,13.541963925311869,13.304385610832712,13.53246021270752,3161988
2018-04-25,13.589475219138707,13.941090721509518,13.513449892935224,13.789041519165039,4601912
2018-04-26,13.836564370325569,13.865072613689055,13.627494251905052,13.722525596618652,2718204
2018-04-27,13.694013862549147,13.751031784805068,13.513453483581543,13.513453483581543,2488384
2018-04-30,13.513453931629952,13.598982992943924,13.08581297524886,13.114322662353516,4863772
2018-05-01,13.114322662353517,13.114322662353517,13.114322662353517,13.114322662353516,0
2018-05-02,13.123826374742709,13.313889022023195,13.028795051102467,13.114322662353516,5712756
2018-05-03,13.133330197720575,13.152336174694545,13.009789172295125,13.123827934265137,3536968
2018-05-04,13.104817708652396,13.11432142014138,12.8862468450336,12.962270736694336,3526340
2018-05-07,12.981281427587943,13.0858150299682,12.924262044425513,12.99078369140625,1915196
2018-05-08,12.962273851345927,13.076312616364508,12.876746227645123,13.047802925109863,2388576
2018-05-09,13.028795601034695,13.23786423185522,12.97177622441865,13.152335166931152,5538488
2018-05-10,13.171341477381626,13.256869085001654,12.92425946638154,13.076310157775879,3656256
2018-05-11,13.04780312216507,13.199852394380956,13.04780312216507,13.161840438842773,4492796
2018-05-14,13.133331309789929,13.171344717019764,12.981282031060246,13.000288009643555,2508160
2018-05-15,12.86724055799672,12.95276961875987,12.848234583403656,12.876744270324707,5281656
2018-05-16,12.924258058988723,13.560967540999892,12.848232721570366,13.370904922485352,5730980
2018-05-17,13.389915308032018,13.656003351675318,13.304387681533148,13.579977989196777,3440892
2018-05-18,13.608485414067921,13.71302045131718,13.475442139444265,13.522957801818848,3779248
2018-05-21,13.703515357821896,13.779540699972234,13.351899781697233,13.494446754455566,3310632
2018-05-22,13.589479439130676,13.68451076387984,13.427926477069683,13.522957801818848,2501500
2018-05-23,13.513454773943522,13.5799764146255,13.228360785252466,13.304386138916016,4729928
2018-05-24,13.37090743533441,13.551467826894292,13.304385796365178,13.380411148071289,4066576
2018-05-25,13.408922541978221,13.627493462101272,13.218859863566415,13.465940475463867,2949480
2018-05-28,13.513455104585674,13.789046837101244,13.513455104585674,13.760537147521973,1632232
2018-05-29,13.77954423531403,13.77954423531403,13.560971864327449,13.570475578308105,2503232
2018-05-30,13.551467347607092,13.551467347607092,13.237863689200257,13.247365951538086,3653172
2018-05-31,13.285380360543092,13.36140571533699,12.981280391430538,13.21885871887207,3683716
2018-06-01,13.142831104545548,13.161837077460733,12.78171181890591,12.962270736694336,4275504
2018-06-04,12.962274152793775,13.019293536629096,12.772211473426927,12.867242813110352,3277648
2018-06-05,12.829229491097587,12.848235466997721,12.62016085607008,12.639166831970215,2710532
2018-06-06,12.75512254774047,12.75512254774047,12.088377358026973,12.60051441192627,4761656
2018-06-07,12.552198466632507,13.189955128563776,12.300962110759833,13.045010566711426,5348872
2018-06-08,13.054675060673219,13.151304775483673,12.590852134692557,12.793773651123047,3847892
2018-06-11,12.648830570827121,13.01602382530749,12.387930604956436,12.938719749450684,5542972
2018-06-12,12.88074305279928,12.88074305279928,12.339615985566695,12.764787673950195,3733544
2018-06-13,12.706806377690803,12.80343608398503,12.51354696510235,12.523210525512695,4153160
2018-06-14,12.503885969318913,13.721421108131329,12.484560318986716,13.315576553344727,3370772
2018-06-15,13.315576553344727,13.315576553344727,13.315576553344727,13.315576553344727,0
2018-06-18,13.054673485594959,13.054673485594959,12.610176261315576,12.64882755279541,6490512
2018-06-19,12.590851177691917,12.697142971232969,12.494221470226059,12.55219841003418,3442032
2018-06-20,12.503883955607236,12.590851579775176,12.271973240064137,12.300962448120117,4502712
2018-06-21,12.677816776684669,12.677816776684669,12.378265581158747,12.542535781860352,3082148
2018-06-22,12.861416756480036,13.189957225803267,12.61017888620752,13.083663940429688,3840280
2018-06-25,13.189955908053035,13.199619469195213,12.755122196798538,12.880741119384766,3644068
2018-06-26,13.045010349967264,13.045010349967264,12.697142817520547,12.755121231079102,3196656
2018-06-27,12.871077929578457,12.900067139388923,12.677818496778624,12.851752281188965,2569284
2018-06-28,12.890402804788899,13.18995549744216,12.822762302256592,13.131977081298828,2616772
2018-06-29,13.045010371722253,13.112650871351832,12.938717104838407,12.996695518493652,2892436
2018-07-02,12.948381784600747,13.016022290077577,12.784111564313463,12.793773651123047,2920376
2018-07-03,12.851750937493378,13.006359057349409,12.822761730713834,12.871076583862305,3235492
2018-07-04,12.919390932914647,13.344562508702992,12.764784293543451,13.334898948669434,4295444
2018-07-05,13.354225179208365,13.62478865302413,13.267259032906159,13.595799446105957,3891148
2018-07-06,13.586134843176033,13.73107937646261,13.23826737350743,13.450852394104004,2758104
2018-07-09,13.45085659130958,13.470182240221092,13.122316136456384,13.180293083190918,3710620
2018-07-10,12.958042502192452,13.276919311526797,12.890400537107361,13.035345077514648,5407900
2018-07-11,12.929057121276855,13.286586798416462,12.851753048650105,12.929057121276855,6809480
2018-07-12,12.755123552956292,12.98703430050174,12.339615445355838,12.619842529296875,8408832
2018-07-13,12.600513497102694,12.92905539324193,12.571525763888003,12.735795974731445,3309744
2018-07-16,12.78411119429435,12.900066553820233,12.677817921298395,12.822762489318848,2869496
2018-07-17,12.832425140521813,13.07399940342903,12.755121081501047,12.958044052124023,2777652
2018-07-18,12.948379053266915,13.43152752540374,12.784108867630819,13.412201881408691,6582484
2018-07-19,13.489510077173232,14.059624859710352,13.489510077173232,13.982320785522461,6318812
2018-07-20,14.059622374417389,14.175577727975728,13.663439985769717,14.078948020935059,3388972
2018-07-23,14.10793898560083,14.204568704680288,13.76007140713378,13.92434310913086,4287452
2018-07-24,14.04995995565807,14.175578879909429,13.566811381193178,13.644115447998047,4496648
2018-07-25,13.731080587526678,13.750406232112311,13.547483277832738,13.624787330627441,4581516
2018-07-26,13.663442278487869,13.750409914088983,13.373553108722616,13.46052074432373,3305500
2018-07-27,13.528159141540527,13.731082118444569,13.470180726867277,13.528159141540527,2811372
2018-07-30,13.605463202954082,13.624788849694388,13.35422537197311,13.528159141540527,2427464
2018-07-31,13.508833705073721,13.740744418471891,13.42186608171014,13.702093124389648,3558560
2018-08-01,13.682768056338972,13.682768056338972,13.450855858675013,13.489508628845215,2690708
2018-08-02,13.402538322185105,13.537820779054691,13.160964086116692,13.412201881408691,2485048
2018-08-03,13.334902203676926,13.566812956568524,13.228608915170922,13.315576553344727,2871328
2018-08-06,13.218945679002141,13.38321590423584,13.006360594908385,13.38321590423584,2449464
2018-08-07,13.373552349320395,13.518496925972505,13.16096726512113,13.508834838867188,2383536
2018-08-08,13.392879472435995,13.644115853961498,13.286586193110121,13.508834838867188,2272552
2018-08-09,13.325236012619229,13.85669940140241,13.189955012528072,13.847037315368652,5697040
2018-08-10,13.808384484605128,13.856699337909488,12.590851066006646,13.47018051147461,9551444
2018-08-13,13.41220630350202,13.537825242565416,12.977372535211302,13.199621200561523,12604272
2018-08-14,13.218945707294727,13.363890284185125,12.764786327928645,12.784111976623535,9035032
2018-08-15,12.938718634056823,12.948382195625596,12.223659311542074,12.658493041992188,11027168
2018-08-16,12.890404345867479,12.938719206945622,12.600515179398624,12.67781925201416,6178568
2018-08-17,12.687482833862305,12.726134133004276,12.349278805786133,12.687482833862305,5938684
2018-08-20,12.561861604286396,12.784110219868072,12.561861604286396,12.697142601013184,3460720
2018-08-21,12.697142601013184,12.697142601013184,12.697142601013184,12.697142601013184,0
2018-08-22,12.697142601013184,12.697142601013184,12.697142601013184,12.697142601013184,0
2018-08-23,12.697142601013184,12.697142601013184,12.697142601013184,12.697142601013184,0
2018-08-24,12.697142601013184,12.697142601013184,12.697142601013184,12.697142601013184,0
2018-08-27,12.735797676936253,13.21894628778776,12.726134114938203,12.929057121276855,3647092
2018-08-28,12.822763803859665,13.67310565164393,12.784112504872784,13.537824630737305,7393368
2018-08-29,13.69243314514289,14.214234598453775,13.605466973484111,13.895356178283691,5106884
2018-08-30,13.89535617828369,13.89535617828369,13.89535617828369,13.895356178283691,0
2018-08-31,14.098271967619425,14.185239578141703,13.692427541871872,14.02096939086914,4411508
2018-09-03,13.972656248113596,14.465466870063896,13.962992687614596,14.204566955566406,3468784
2018-09-04,14.156255002503032,14.35917801894112,13.760072532105857,13.97265911102295,4871080
2018-09-05,13.914675689747131,14.117598633336781,13.837371641024784,13.905012130737305,3265668
2018-09-06,13.827712415300695,14.098274430088571,13.827712415300695,14.030633926391602,3755832
2018-09-07,13.8663648586223,14.252883739698879,13.8663648586223,14.088613510131836,2793140
2018-09-10,14.301197408507191,14.301197408507191,13.972656976741362,14.146589279174805,3755780
2018-09-11,14.059622760627038,14.214230885920031,13.934003843133027,14.175578117370605,3174868
2018-09-12,14.20457033741291,14.533110830265882,14.185244686266147,14.465470314025879,4212712
2018-09-13,13.953328651619106,14.94861489655402,13.953328651619106,14.794008255004883,6951704
2018-09-14,14.938955488099651,14.977606786800704,14.533109479475927,14.610413551330566,3816672
2018-09-17,14.591086959838869,14.987269380979706,14.5331085410784,14.977605819702148,2703360
2018-09-18,14.996929579810399,15.074233636941575,14.900299877009491,14.98726749420166,2633656
2018-09-19,15.093561570950255,15.103225132476343,14.658727842420912,14.832661628723145,3986896
2018-09-20,14.823001363334301,15.335139274597166,14.716709535173994,15.335139274597168,4583540
2018-09-21,15.431761556523027,15.509065605208878,15.199850884917561,15.499402046203613,2995568
2018-09-24,15.518733956347397,15.528396043884191,15.064573082994189,15.257832527160645,4109232
2018-09-25,15.228845183026896,15.460755932229302,15.0549113838988,15.238507270812988,4510148
2018-09-26,15.354462847852869,15.451092573703303,15.170866958518086,15.422104835510254,2091400
2018-09-27,15.402778946492896,15.876265525817871,15.344801991002896,15.876265525817871,3643988
2018-09-28,15.847275577579941,15.866601228515727,15.518735088313614,15.683005332946777,4941924
2018-10-01,15.557386962735336,15.847276160798728,15.509072096391439,15.711995124816895,2741696
2018-10-02,15.518734722603648,15.63469009993845,15.335137356908646,15.58637523651123,2984440
2018-10-03,15.731319034331053,15.895589266817995,15.460755517877685,15.75064468383789,2690084
2018-10-04,15.856938115982638,16.040533999692066,15.422104362978937,16.03087043762207,4887860
2018-10-05,15.84727247017152,15.93423861955615,15.567046900418944,15.62502384185791,4398896
2018-10-08,15.451096153562652,15.5477259018012,15.296489441052742,15.480085372924805,3080488
2018-10-09,15.460752465406253,15.538056522623735,14.861648602262212,15.451088905334473,8001812
2018-10-10,15.441429711560275,15.460755360870857,14.92929189534092,15.093562126159668,4553380
2018-10-11,15.045244469199133,15.509067338705062,14.919625560350323,15.460752487182617,5787880
2018-10-12,15.557382190227507,15.769967242035817,15.10322288080697,15.460752487182617,5226960
2018-10-15,15.499407987623869,15.52839720130007,15.190193148800585,15.306148529052734,3632124
2018-10-16,15.267496294873895,15.489744953550549,15.083900410222896,15.44143009185791,4093188
2018-10-17,15.460752487182617,15.557382190227507,15.364122784137725,15.460752487182617,3012024
2018-10-18,15.383447637099403,15.528392184197298,15.219177445278893,15.267492294311523,3670668
2018-10-19,15.2095146480625,15.58637137407813,15.170863356679886,15.451088905334473,2810944
2018-10-22,15.547719976370352,15.692664543487984,15.364124114468972,15.55738353729248,2854508
2018-10-23,15.460754981437344,15.65401441870531,15.22884424649678,15.615363121032715,4671860
2018-10-24,15.615361212652138,15.856935479713883,15.509067945364045,15.847271919250488,2877708
2018-10-25,15.7603041087631,16.021203994750977,15.56704471551991,16.021203994750977,3466872
2018-10-26,15.963230008357383,15.963230008357383,15.422104442071367,15.44143009185791,4276172
2018-10-29,15.44143009185791,15.44143009185791,15.44143009185791,15.44143009185791,0
2018-10-30,15.267496294873895,15.586374676935826,14.996932774504605,15.44143009185791,6005836
2018-10-31,15.460752831005315,15.489742037453908,15.064570449929889,15.190189361572266,5363516
2018-11-01,15.248169683265283,15.480080414980488,15.190191263110245,15.43176555633545,3960504
2018-11-02,15.518734522103234,15.538060172333912,15.325475070891251,15.402777671813965,4915988
2018-11-05,15.315812312777734,15.451093345948642,15.074237986077769,15.373790740966797,4225948
2018-11-06,15.383451855466328,15.489745142266159,15.190192406341243,15.364126205444336,5153340
2018-11-07,15.344602802450215,15.461736879373838,15.286036508708701,15.403170585632324,4648852
2018-11-08,15.520303223767892,15.520303223767892,15.16889953613281,15.168899536132812,4163832
2018-11-09,15.139621335849416,15.295799637440322,15.002963646336394,15.032247543334961,3810912
2018-11-12,15.325082443221708,16.03765026872463,15.325082443221708,15.949798583984375,14633124
2018-11-13,15.783854103122911,16.04740610506619,15.725287819046821,15.803376197814941,3902524
2018-11-14,15.617913078073823,15.861942969918726,15.491017236426421,15.686241149902344,5332680
2018-11-15,15.520301384840183,16.301197052001953,15.520301384840183,16.301197052001953,6576628
2018-11-16,16.320720641288545,16.320720641288545,15.959556660020208,16.20358657836914,3721160
2018-11-19,16.04740681721792,16.232870448623586,16.02788472165954,16.193824768066406,4298532
2018-11-20,16.076691807614512,16.20358767160555,15.852183969698139,16.008363723754883,2794888
2018-11-21,15.940034564440378,16.20358657836914,15.930272771930253,16.20358657836914,2762656
2018-11-22,16.066931550211667,16.330483582681858,16.037647660061527,16.242631912231445,1645236
2018-11-23,16.262153127262245,16.262153127262245,15.91074947558366,16.027883529663086,2580496
2018-11-26,16.184062169826234,16.193822471501036,15.930270495238092,16.115734100341797,2671800
2018-11-27,16.066930419869905,16.301198545708715,15.99860085117987,16.20358657836914,8234568
2018-11-28,16.22310867394897,16.369526624958333,16.193824785859015,16.20358657836914,2924324
2018-11-29,16.10597504752496,16.418333053588867,16.10597504752496,16.418333053588867,4209924
2018-11-30,16.398815139990987,16.50618893013631,16.262158942934064,16.389053344726562,3403784
2018-12-03,16.49642244827081,16.525706336303752,16.07669069163974,16.08645248413086,4438488
2018-12-04,15.949795630277595,16.291437532304453,15.949795630277595,16.271915435791016,4806028
2018-12-05,16.164545813658865,16.496425977186924,16.164545813658865,16.340246200561523,3023316
2018-12-06,16.37928886137105,16.52570681634855,16.291437194720274,16.418333053588867,2970904
2018-12-07,16.594035284859796,16.594035284859796,16.369527450764767,16.39881134033203,2690384
2018-12-10,16.320718470611993,16.48665849513095,16.20358442327157,16.476898193359375,2680988
2018-12-11,16.545228682529356,16.935676557043323,16.428094618063252,16.925914764404297,3910172
2018-12-12,16.955193099243843,17.238268609209957,16.77949131537521,17.17970085144043,4955020
2018-12-13,17.472540968555514,17.579914721121646,17.121137314193913,17.27731704711914,4790228
2018-12-14,17.17970729913748,17.316363465968053,16.974721559451112,17.01376724243164,4289044
2018-12-17,17.17970686738024,17.17970686738024,16.87710916200815,16.90639305114746,1768428
2018-12-18,16.81854216241446,17.16018404590745,16.779496482065298,17.07233238220215,3073700
2018-12-19,17.08209228515625,17.13089826311384,16.925912559915865,17.08209228515625,3484116
2018-12-20,17.101614397397167,17.12113649071378,16.935674370045575,17.091854095458984,3290340
2018-12-21,16.92591597607792,17.12113992731038,16.867349684372513,17.111379623413086,2513408
2018-12-24,17.121139888649996,17.374931620455335,16.81854365858729,16.98448371887207,1497568
2018-12-25,16.838064528348156,16.925914704024233,16.691646575927734,16.691646575927734,562664
2018-12-26,16.691646527672315,16.818542383957908,16.55499036825117,16.56475067138672,370256
2018-12-27,16.56475341084295,17.043053026798354,16.49642531983237,17.00400733947754,2776480
2018-12-28,16.9942454109929,17.130901579957087,16.613557815551758,16.613557815551758,2330312
2018-12-31,16.886869794108836,16.994243550425562,16.603795693914375,16.857585906982422,1878296
2019-01-01,16.857585906982422,16.857585906982422,16.857585906982422,16.857585906982422,0
2019-01-02,16.906392903513865,16.906392903513865,16.281676891386052,16.418333053588867,2987460
2019-01-03,16.35000880374465,16.79902456666859,16.3109646023777,16.789262771606445,5437364
2019-01-04,16.789255949492702,17.004001948633057,16.5842702520077,16.867345809936523,4091900
2019-01-07,16.818540994169574,16.935675048199897,16.66236126250227,16.916152954101562,2797984
2019-01-08,17.101615560894103,17.199227523558385,16.89663133296332,17.140661239624023,3726260
2019-01-09,17.25780066891136,17.53111454733609,17.199232877305775,17.39445686340332,3008748
2019-01-10,17.472541046909466,17.550630913722266,17.22851114401967,17.511585235595703,2930164
2019-01-11,17.492066600104497,17.726336246866985,17.40421641346895,17.550634384155273,2705616
2019-01-14,17.472541372848482,17.687287393509386,17.335885220457094,17.36516761779785,2296752
2019-01-15,17.472540968555514,17.60919711778485,17.228511066760046,17.27731704711914,2162304
2019-01-16,17.248034368194062,17.46278039891594,17.0040044493191,17.453020095825195,4335028
2019-01-17,17.49206816210406,17.941083908081055,17.443262167517027,17.941083908081055,3688148
2019-01-18,17.931319517911845,18.233917236328125,17.55063341101185,18.233917236328125,4425156
2019-01-21,18.233913240076077,18.312003100885693,17.775137355799856,17.862987518310547,2399628
2019-01-22,17.872752717292837,18.155826841081893,17.570155007498606,17.765378952026367,4066176
2019-01-23,17.687287287955016,18.028929156334986,17.687287287955016,18.019168853759766,2981468
2019-01-24,18.058216112314522,18.224156178701726,17.921559937511084,18.175350189208984,3623872
2019-01-25,18.048451250925773,18.27295906232068,17.941078985956274,18.019168853759766,2322180
2019-01-28,17.99964680224314,18.253438521852573,17.941080513484366,18.14606475830078,1973260
2019-01-29,18.087499273760354,18.24367754016832,17.75561766494241,18.233917236328125,5368672
2019-01-30,18.224158038198137,18.312009721913352,17.658008204427286,17.687292098999023,5990888
2019-01-31,17.76537276657797,17.80441694611314,17.365163223862584,17.65799903869629,3767640
2019-02-01,17.59943962464239,17.931319748283606,17.482305550971404,17.706811904907227,4021532
2019-02-04,17.706806959809832,17.78489681692867,17.433494694054115,17.67752456665039,1643084
2019-02-05,17.726333715085477,18.09725799629403,17.638482051556814,18.077735900878906,2283240
2019-02-06,18.09725728789098,18.312004797372428,17.989885022590606,18.243675231933594,2513228
2019-02-07,18.20463096804735,18.28272083577155,17.7068093645659,18.00940704345703,2258512
2019-02-08,18.087497693306673,18.126541884136916,17.80442209674597,18.077735900878906,1384400
2019-02-11,18.29248277658396,18.458424318899482,18.136304516588822,18.28272247314453,2104812
2019-02-12,18.38033629837026,18.38033629837026,17.999648679257767,18.028932571411133,2009032
2019-02-13,18.15582663943344,18.399856567382812,17.902034918589898,18.399856567382812,3232508
2019-02-14,18.516989698436202,18.516989698436202,17.81418383937365,17.95083999633789,2929260
2019-02-15,17.911796685315302,18.341288762102533,17.658004964842547,18.28272247314453,2507864
2019-02-18,18.370572237176617,18.370572237176617,17.960602265950616,18.185110092163086,1998096
2019-02-19,18.155826095436453,18.155826095436453,17.697050142525878,17.823945999145508,1372244
2019-02-20,17.843471151405335,17.999649433701684,17.423739318122646,17.980127334594727,3438868
2019-02-21,17.999649047851562,18.155828816240646,17.70681309920252,17.999649047851562,2482324
2019-02-22,17.98988658867062,18.03869257426688,16.984482987499504,17.04305076599121,6499280
2019-02-25,17.199226442559517,17.443256333882555,17.101614486030304,17.326122283935547,4321844
2019-02-26,17.17970575867205,17.2870795154399,16.88686986505832,16.994243621826172,3877484
2019-02-27,16.9844818979755,17.296839887866284,16.857586045677262,17.228511810302734,3071288
2019-02-28,17.169942726413794,17.199226611548333,16.740450709241433,16.818540573120117,3674120
2019-03-01,16.730690890980668,17.08209457516014,16.652602507332293,17.062572479248047,3366364
2019-03-04,17.101617747247673,17.21875181953173,16.750215530395508,16.750215530395508,3356636
2019-03-05,16.759975339820294,16.877109408648852,16.359767147202678,16.39881134033203,4771756
2019-03-06,16.35000195929544,16.613553931796044,15.920509966290021,16.486658096313477,5017888
2019-03-07,17.5701535794102,17.5701535794102,16.955197906242766,16.974720001220703,7290472
2019-03-08,16.964958342665504,17.374928262200154,16.350002718643402,17.326122283935547,5257764
2019-03-11,17.277318735038286,17.443258786582764,16.515945069165454,16.545228958129883,5419808
2019-03-12,16.584274726589076,16.89663425264167,16.525708432534667,16.7014102935791,2434232
2019-03-13,16.623316997750063,16.808779124990608,16.564749226284473,16.779495239257812,3201840
2019-03-14,16.867346010787607,17.101614105468457,16.447614309164212,16.476898193359375,2526700
2019-03-15,16.69164507149972,16.799018822706543,16.584271320292903,16.779495239257812,1860004
2019-03-18,16.69165190922482,16.78926390869397,16.59403990975567,16.71117401123047,1795092
2019-03-19,16.613554361539183,16.691644223043806,16.398808359481635,16.584270477294922,2915136
2019-03-20,16.428096693456045,16.437856997887668,15.900991102607671,16.057170867919922,5363048
2019-03-21,15.940035907456238,15.949796211348291,15.530065907976399,15.608154296875,5625236
2019-03-22,15.510541796954517,15.813139506748746,15.188423480036104,15.715527534484863,6969264
2019-03-25,15.77409123671324,16.30119515492891,15.77409123671324,15.97907543182373,4867260
2019-03-26,15.910751912607902,16.086453765359163,15.647199878201278,15.93027400970459,5471776
2019-03-27,15.774095656433905,16.008363799182312,14.8663039967629,14.87606430053711,9018324
2019-03-28,14.963915292879397,15.578871001520557,14.963915292879397,15.168899536132812,10002964
2019-03-29,15.012722382853026,15.129856457539411,14.807736635071427,14.983438491821289,5986844
