Date,open,high,low,close,volume
2018-01-01,6.301042556762695,6.301042556762695,6.301042556762695,6.301042556762695,0.0
2018-01-02,6.307438803698794,6.492951709689935,6.307438803698794,6.454570293426514,22346109.0
2018-01-03,6.473761550453126,6.531334032311791,6.339424810794033,6.358615875244141,20362228.0
2018-01-04,6.358615757754425,6.486555473566175,6.128323700099959,6.294644832611084,27611157.0
2018-01-05,6.3330281189271265,6.460967843761757,6.307439320170168,6.428982734680176,23811896.0
2018-01-08,6.480158571936495,6.518539989345053,6.333027789310664,6.358615875244141,18040277.0
2018-01-09,6.333027713843452,6.371409842286288,6.249866435550643,6.275454521179199,19014605.0
2018-01-10,6.2498669097308595,6.2498669097308595,6.10913313958791,6.160309314727783,34460257.0
2018-01-11,6.192293158454316,6.211484222414063,6.089941528827302,6.198690891265869,27560598.0
2018-01-12,6.21788110445178,6.307438689432847,6.19869075241354,6.269057273864746,29188108.0
2018-01-15,6.243469711144149,6.313836949970037,6.115529988406945,6.128324031829834,20622685.0
2018-01-16,6.089941571908941,6.307438875341424,6.045162422352754,6.294644832611084,39661421.0
2018-01-17,6.269057606743792,6.486555626806144,6.230675477646026,6.460967540740967,30194719.0
2018-01-18,6.518540434482591,6.588907675604883,6.422585817171172,6.492952346801758,35706281.0
2018-01-19,6.4865555003501125,6.537731671482783,6.35221805112685,6.4033942222595215,26943311.0
2018-01-22,6.44817334833793,6.5441279573679205,6.422585262865494,6.537731647491455,24109586.0
2018-01-23,6.5889071916035755,6.652877406106599,6.51853995565025,6.614495277404785,30324177.0
2018-01-24,6.620892946183131,6.889566421508789,6.608098903406515,6.889566421508789,41159345.0
2018-01-25,6.863978006571803,6.991917716706843,6.793610774677146,6.812801837921143,36387405.0
2018-01-26,6.825596290258116,7.087873458862305,6.812802247326611,7.087873458862305,32229834.0
2018-01-29,7.164637004959678,7.164637004959678,6.9151538792869935,7.087873458862305,38063169.0
2018-01-30,7.004712553559273,7.0814768152442245,6.902360916137695,6.902360916137695,27475581.0
2018-01-31,6.947140372337646,7.01110988171185,6.921552283991275,6.9855217933654785,25746241.0
2018-02-01,7.01750663109617,7.030300674772175,6.710451005855433,6.768023490905762,49302154.0
2018-02-02,6.787213753595813,6.870375027653136,6.774419711433148,6.812801837921143,31429910.0
2018-02-05,6.774420963271236,6.87037629722271,6.742435851954079,6.780817985534668,29140887.0
2018-02-06,6.620893059780232,6.7232446922576035,6.588907240798252,6.710450649261475,35217416.0
2018-02-07,6.748833135162763,6.768023489180182,6.646480785780816,6.6528778076171875,35972372.0
2018-02-08,6.684863004408007,6.684863004408007,6.492952346801758,6.492952346801758,28687322.0
2018-02-09,6.435379265184263,6.55692195892334,6.403394158544601,6.55692195892334,26032628.0
2018-02-12,6.608099142078268,6.7040530433852705,6.588907365728527,6.646480560302734,16813247.0
2018-02-13,6.672068470457506,6.7616267707617395,6.614495277404785,6.614495277404785,19523315.0
2018-02-14,6.684863004408007,6.7232451359292575,6.473761992532839,6.492952346801758,17462404.0
2018-02-15,6.57611357245531,6.755229473114014,6.57611357245531,6.755229473114014,18918711.0
2018-02-16,6.793611595042967,6.857581813581047,6.704053289089655,6.761627197265625,14189698.0
2018-02-19,6.81280261558252,6.838390702828654,6.614495650916665,6.6656718254089355,15075149.0
2018-02-20,6.691259432233056,6.736038581698719,6.512143545862045,6.544127941131592,20970694.0
2018-02-21,6.62728982411794,6.736039197040306,6.595305425926599,6.7168474197387695,20094901.0
2018-02-22,6.6848625382087254,6.7296409770356505,6.614495301993813,6.723244667053223,19684582.0
2018-02-23,6.755229515899519,6.812802713026799,6.729641428287395,6.736039161682129,14182217.0
